Departamento;Dep;Municipio;Depmun;Superficie;Poblacion;Irural;Region
Norte De Santander;54;Bochalema;54099;170,2670443;8529;48;Región Centro Oriente
Norte De Santander;54;Bucarasica;54109;270,7908591;6472;55;Región Centro Oriente
Norte De Santander;54;Cacota;54125;138,9221902;2855;53;Región Centro Oriente
Norte De Santander;54;Cachira;54128;615,8199047;11096;54;Región Centro Oriente
Norte De Santander;54;Chinacota;54172;166,2541388;18176;42;Región Centro Oriente
Norte De Santander;54;Chitaga;54174;1185,178041;12042;59;Región Centro Oriente
Norte De Santander;54;Convencion;54206;931,9213559;19131;55;Región Centro Oriente
Norte De Santander;54;Cucutilla;54223;374,9105455;8307;52;Región Centro Oriente
Norte De Santander;54;Durania;54239;175,0128162;4693;52;Región Centro Oriente
Norte De Santander;54;El Carmen;54245;1727,742958;13648;60;Región Centro Oriente
Norte De Santander;54;El Tarra;54250;704,1002866;21145;57;Región Centro Oriente
Norte De Santander;54;El Zulia;54261;505,3040973;28240;48;Región Centro Oriente
Norte De Santander;54;Gramalote;54313;149,0239078;7524;48;Región Centro Oriente
Norte De Santander;54;Hacari;54344;419,0049342;10342;53;Región Centro Oriente
Norte De Santander;54;Herran;54347;106,9580248;7087;48;Región Centro Oriente
Norte De Santander;54;Labateca;54377;256,0397861;6443;52;Región Centro Oriente
Norte De Santander;54;La Esperanza;54385;669,8994397;11941;54;Región Centro Oriente
Norte De Santander;54;La Playa;54398;242,2146673;7821;50;Región Centro Oriente
Norte De Santander;54;Los Patios;54405;127,5881331;93754;28;Región Centro Oriente
Norte De Santander;54;Lourdes;54418;86,58733641;4091;48;Región Centro Oriente
Norte De Santander;54;Mutiscua;54480;158,8096749;4373;51;Región Centro Oriente
Norte De Santander;54;Ocaña;54498;522,5999579;124603;36;Región Centro Oriente
Norte De Santander;54;Pamplona;54518;298,2940905;52240;36;Región Centro Oriente
Norte De Santander;54;Pamplonita;54520;170,9308944;5628;50;Región Centro Oriente
Norte De Santander;54;Puerto Santander;54553;44,94540103;8938;37;Región Centro Oriente
Norte De Santander;54;Ragonvalia;54599;97,72577789;6149;44;Región Centro Oriente
Norte De Santander;54;Salazar;54660;493,9100895;10501;54;Región Centro Oriente
Norte De Santander;54;San Calixto;54670;398,0219526;12127;51;Región Centro Oriente
Norte De Santander;54;San Cayetano;54673;139,2816488;7442;49;Región Centro Oriente
Norte De Santander;54;Santiago;54680;172,5381884;3537;56;Región Centro Oriente
Norte De Santander;54;Sardinata;54720;1467,70683;26100;56;Región Centro Oriente
Norte De Santander;54;Silos;54743;316,8554077;6380;54;Región Centro Oriente
Norte De Santander;54;Teorama;54800;927,0539563;17040;55;Región Centro Oriente
Norte De Santander;54;Tibu;54810;2680,072915;56510;58;Región Centro Oriente
Norte De Santander;54;Toledo;54820;1480,665029;15937;58;Región Centro Oriente
Norte De Santander;54;Villa Caro;54871;401,0584517;5172;57;Región Centro Oriente
Norte De Santander;54;Villa Del Rosario;54874;90,61902907;107288;25;Región Centro Oriente
Quindío;63;Armenia;63001;121,6174162;300194;13;Región Eje Cafetero 
Quindío;63;Buenavista;63111;38,45809947;3107;39;Región Eje Cafetero 
Quindío;63;Calarca;63130;220,8362899;73872;28;Región Eje Cafetero 
Quindío;63;Circasia;63190;90,32288746;28631;29;Región Eje Cafetero 
Quindío;63;Cordoba;63212;92,97624817;5687;42;Región Eje Cafetero 
Quindío;63;Filandia;63272;106,5620098;12154;35;Región Eje Cafetero 
Quindío;63;Genova;63302;294,9377186;7455;46;Región Eje Cafetero 
Quindío;63;La Tebaida;63401;89,37974557;34172;27;Región Eje Cafetero 
Quindío;63;Montenegro;63470;149,0575123;37127;30;Región Eje Cafetero 
Quindío;63;Pijao;63548;248,5826167;5146;48;Región Eje Cafetero 
Quindío;63;Quimbaya;63594;133,520354;30911;30;Región Eje Cafetero 
Quindío;63;Salento;63690;347,3199486;9399;49;Región Eje Cafetero 
Risaralda;66;Pereira;66001;608,1659906;472406;21;Región Eje Cafetero 
Risaralda;66;Apia;66045;149,9805114;12276;37;Región Eje Cafetero 
Risaralda;66;Balboa;66075;119,4859849;6348;43;Región Eje Cafetero 
Risaralda;66;Belen De Umbria;66088;180,6004387;24660;34;Región Eje Cafetero 
Risaralda;66;Dosquebradas;66170;70,12886684;220771;12;Región Eje Cafetero 
Risaralda;66;Guatica;66318;100,8206391;12108;34;Región Eje Cafetero 
Risaralda;66;La Celia;66383;92,47366148;7448;39;Región Eje Cafetero 
Risaralda;66;La Virginia;66400;32,80121313;27916;20;Región Eje Cafetero 
Risaralda;66;Marsella;66440;149,3191374;16782;34;Región Eje Cafetero 
Risaralda;66;Mistrato;66456;564,7434802;17110;49;Región Eje Cafetero 
Risaralda;66;Pueblo Rico;66572;613,7678132;16309;51;Región Eje Cafetero 
Risaralda;66;Quinchia;66594;140,1300619;27235;32;Región Eje Cafetero 
Risaralda;66;Santa Rosa De Cabal;66682;543,4926296;78636;35;Región Eje Cafetero 
Risaralda;66;Santuario;66687;190,8640237;12506;40;Región Eje Cafetero 
Santander;68;Bucaramanga;68001;152,9156861;595635;11;Región Centro Oriente
Santander;68;Aguada;68013;75,23124792;1858;48;Región Centro Oriente
Santander;68;Albania;68020;166,216966;4242;51;Región Centro Oriente
Santander;68;Aratoca;68051;169,7915518;8368;45;Región Centro Oriente
Santander;68;Barbosa;68077;46,66488698;31940;27;Región Centro Oriente
Santander;68;Barichara;68079;137,2758117;10674;44;Región Centro Oriente
Santander;68;Barrancabermeja;68081;1326,838302;207494;36;Región Centro Oriente
Santander;68;Betulia;68092;431,2487087;6003;55;Región Centro Oriente
Santander;68;Bolivar;68101;1010,125861;11073;56;Región Centro Oriente
Santander;68;Cabrera;68121;65,57430937;1983;49;Región Centro Oriente
Santander;68;California;68132;45,01345975;2186;47;Región Centro Oriente
Santander;68;Capitanejo;68147;85,28406397;5479;42;Región Centro Oriente
Santander;68;Carcasi;68152;258,9461516;4263;53;Región Centro Oriente
Santander;68;Cepita;68160;107,967109;2018;52;Región Centro Oriente
Santander;68;Cerrito;68162;421,0814425;6838;55;Región Centro Oriente
Santander;68;Charala;68167;419,2313506;12256;50;Región Centro Oriente
Santander;68;Charta;68169;126,7062504;2883;50;Región Centro Oriente
Santander;68;Chima;68176;173,2190221;2865;53;Región Centro Oriente
Santander;68;Chipata;68179;94,93681903;5084;45;Región Centro Oriente
Santander;68;Cimitarra;68190;3174,288539;33750;58;Región Centro Oriente
Santander;68;Concepcion;68207;337,1199181;5738;54;Región Centro Oriente
Santander;68;Confines;68209;71,42170043;3233;48;Región Centro Oriente
Santander;68;Contratacion;68211;137,1720765;3683;50;Región Centro Oriente
Santander;68;Coromoro;68217;577,495746;5009;56;Región Centro Oriente
Santander;68;Curiti;68229;244,222737;13028;46;Región Centro Oriente
Santander;68;El Carmen De Chucuri;68235;924,0326235;21415;52;Región Centro Oriente
Santander;68;El Guacamayo;68245;92,96763011;2119;52;Región Centro Oriente
Santander;68;El Peñon;68250;398,2177466;5405;56;Región Centro Oriente
Santander;68;El Playon;68255;454,9819209;13882;49;Región Centro Oriente
Santander;68;Encino;68264;400,4326914;2567;61;Región Centro Oriente
Santander;68;Enciso;68266;74,81603233;3444;45;Región Centro Oriente
Santander;68;Florian;68271;176,5996551;5569;49;Región Centro Oriente
Santander;68;Floridablanca;68276;100,3277391;300730;14;Región Centro Oriente
Santander;68;Galan;68296;201,7315756;2883;54;Región Centro Oriente
Santander;68;Gambita;68298;608,2330662;4008;59;Región Centro Oriente
Santander;68;Giron;68307;493,0298875;166843;31;Región Centro Oriente
Santander;68;Guaca;68318;302,3982638;5900;51;Región Centro Oriente
Santander;68;Guadalupe;68320;146,3307094;4473;48;Región Centro Oriente
Santander;68;Guapota;68322;67,30036397;2394;49;Región Centro Oriente
Santander;68;Guavata;68324;83,79545511;4200;45;Región Centro Oriente
Santander;68;Güepsa;68327;30,15674861;5222;38;Región Centro Oriente
Santander;68;Hato;68344;169,0175723;2349;55;Región Centro Oriente
Santander;68;Jesus Maria;68368;89,59308517;3337;50;Región Centro Oriente
Santander;68;Jordan;68370;39,89917751;1325;49;Región Centro Oriente
Santander;68;La Belleza;68377;335,2015817;6174;52;Región Centro Oriente
Santander;68;Landazuri;68385;590,2163864;10482;51;Región Centro Oriente
Santander;68;La Paz;68397;284,3469721;4921;52;Región Centro Oriente
Santander;68;Lebrija;68406;550,4332373;43145;43;Región Centro Oriente
Santander;68;Los Santos;68418;290,1251884;14485;47;Región Centro Oriente
Santander;68;Macaravita;68425;102,9175082;2125;51;Región Centro Oriente
Santander;68;Malaga;68432;57,18169557;21339;31;Región Centro Oriente
Santander;68;Matanza;68444;235,7485679;4999;44;Región Centro Oriente
Santander;68;Mogotes;68464;483,9701273;10576;51;Región Centro Oriente
Santander;68;Molagavita;68468;180,471702;4105;49;Región Centro Oriente
Santander;68;Ocamonte;68498;75,22127909;5740;43;Región Centro Oriente
Santander;68;Oiba;68500;286,0667477;11004;47;Región Centro Oriente
Santander;68;Onzaga;68502;489,2284369;4111;57;Región Centro Oriente
Santander;68;Palmar;68522;19,69444169;1386;37;Región Centro Oriente
Santander;68;Palmas Del Socorro;68524;58,54111972;2584;47;Región Centro Oriente
Santander;68;Paramo;68533;72,9811189;4773;45;Región Centro Oriente
Santander;68;Piedecuesta;68547;484,5723092;177586;32;Región Centro Oriente
Santander;68;Pinchote;68549;55,53541904;5285;42;Región Centro Oriente
Santander;68;Puente Nacional;68572;251,6785482;14740;45;Región Centro Oriente
Santander;68;Puerto Parra;68573;762,3446007;7846;59;Región Centro Oriente
Santander;68;Puerto Wilches;68575;1507,986246;33572;53;Región Centro Oriente
Santander;68;Rionegro;68615;1168,432223;26746;51;Región Centro Oriente
Santander;68;Sabana De Torres;68655;1402,870009;33887;55;Región Centro Oriente
Santander;68;San Andres;68669;281,5588552;8613;48;Región Centro Oriente
Santander;68;San Benito;68673;59,11302218;2957;43;Región Centro Oriente
Santander;68;San Gil;68679;146,8772741;58032;31;Región Centro Oriente
Santander;68;San Joaquin;68682;143,133427;2215;53;Región Centro Oriente
Santander;68;San Jose De Miranda;68684;75,30374323;4313;44;Región Centro Oriente
Santander;68;San Miguel;68686;71,21134788;2494;48;Región Centro Oriente
Santander;68;San Vicente De Chucuri;68689;1116,360605;33414;49;Región Centro Oriente
Santander;68;Santa Barbara;68705;221,2170944;2425;55;Región Centro Oriente
Santander;68;Santa Helena Del Opon;68720;373,8572625;3393;57;Región Centro Oriente
Santander;68;Simacota;68745;904,7129549;10138;58;Región Centro Oriente
Santander;68;Socorro;68755;127,8258349;32965;34;Región Centro Oriente
Santander;68;Suaita;68770;285,195534;10086;48;Región Centro Oriente
Santander;68;Sucre;68773;522,5392008;7103;54;Región Centro Oriente
Santander;68;Surata;68780;363,0087743;3977;58;Región Centro Oriente
Santander;68;Tona;68820;330,7262837;7562;52;Región Centro Oriente
Santander;68;Valle De San Jose;68855;81,11493889;6222;43;Región Centro Oriente
Santander;68;Velez;68861;447,6767281;24843;47;Región Centro Oriente
Santander;68;Vetas;68867;92,42238639;2142;50;Región Centro Oriente
Santander;68;Villanueva;68872;97,60691327;7927;42;Región Centro Oriente
Santander;68;Zapatoca;68895;364,4185511;9507;49;Región Centro Oriente
Sucre;70;Sincelejo;70001;279,9729454;286635;23;Región Caribe
Sucre;70;Buenavista;70110;146,4980959;10727;42;Región Caribe
Sucre;70;Caimito;70124;412,4698071;15668;51;Región Caribe
Sucre;70;Coloso;70204;131,1626924;8670;45;Región Caribe
Sucre;70;Corozal;70215;285,8944607;69268;34;Región Caribe
Sucre;70;Coveñas;70221;56,55515347;18892;33;Región Caribe
Sucre;70;Chalan;70230;83,71001483;4537;45;Región Caribe
Sucre;70;El Roble;70233;198,434402;10215;46;Región Caribe
Sucre;70;Galeras;70235;321,856426;22673;44;Región Caribe
Sucre;70;Guaranda;70265;361,8676371;18198;48;Región Caribe
Sucre;70;La Union;70400;232,3503947;12701;47;Región Caribe
Sucre;70;Los Palmitos;70418;198,8844424;23420;40;Región Caribe
Sucre;70;Majagual;70429;845,158612;37564;50;Región Caribe
Sucre;70;Morroa;70473;170,014897;15495;42;Región Caribe
Sucre;70;Ovejas;70508;460,048362;23148;45;Región Caribe
Sucre;70;Palmito;70523;174,5701954;14635;43;Región Caribe
Sucre;70;Sampues;70670;213,9377007;47746;35;Región Caribe
Sucre;70;San Benito Abad;70678;1494,162956;29282;55;Región Caribe
Sucre;70;San Juan De Betulia;70702;168,1755724;13892;42;Región Caribe
Sucre;70;San Marcos;70708;970,3548121;59254;46;Región Caribe
Sucre;70;San Onofre;70713;1035,078993;50423;45;Región Caribe
Sucre;70;San Pedro;70717;212,9948174;18920;41;Región Caribe
Sucre;70;San Luis De Since;70742;418,9797698;31365;43;Región Caribe
Sucre;70;Sucre;70771;1131,180193;30253;53;Región Caribe
Sucre;70;Santiago De Tolu;70820;302,5166919;33553;40;Región Caribe
Sucre;70;San Jose De Toluviejo;70823;285,0158913;21850;42;Región Caribe
Tolima;73;Ibague;73001;1377,251377;536087;27;Región Centro Sur
Tolima;73;Alpujarra;73024;501,5113202;4493;57;Región Centro Sur
Tolima;73;Alvarado;73026;344,3355926;8710;48;Región Centro Sur
Tolima;73;Ambalema;73030;238,0448379;6596;47;Región Centro Sur
Tolima;73;Anzoategui;73043;469,7113254;10110;46;Región Centro Sur
Tolima;73;Armero;73055;440,6308436;12335;48;Región Centro Sur
Tolima;73;Ataco;73067;1017,644437;19195;51;Región Centro Sur
Tolima;73;Cajamarca;73124;508,4909108;18443;45;Región Centro Sur
Tolima;73;Carmen De Apicala;73148;190,8361306;10306;45;Región Centro Sur
Tolima;73;Casabianca;73152;175,2961792;6326;45;Región Centro Sur
Tolima;73;Chaparral;73168;2102,063236;50565;50;Región Centro Sur
Tolima;73;Coello;73200;343,5981061;8286;48;Región Centro Sur
Tolima;73;Coyaima;73217;669,055687;22610;46;Región Centro Sur
Tolima;73;Cunday;73226;507,5152826;8518;51;Región Centro Sur
Tolima;73;Dolores;73236;651,9503995;8250;54;Región Centro Sur
Tolima;73;Espinal;73268;216,4989458;70769;28;Región Centro Sur
Tolima;73;Falan;73270;181,3222134;7494;44;Región Centro Sur
Tolima;73;Flandes;73275;96,79717451;28510;30;Región Centro Sur
Tolima;73;Fresno;73283;219,6614792;31124;36;Región Centro Sur
Tolima;73;Guamo;73319;505,7438271;32826;41;Región Centro Sur
Tolima;73;Herveo;73347;322,7434335;7266;48;Región Centro Sur
Tolima;73;Honda;73349;304,8869123;24585;40;Región Centro Sur
Tolima;73;Icononzo;73352;215,1818551;11891;42;Región Centro Sur
Tolima;73;Lerida;73408;271,9544764;18598;41;Región Centro Sur
Tolima;73;Libano;73411;282,3726119;36432;35;Región Centro Sur
Tolima;73;San Sebastian De Mariquita;73443;293,3431542;38084;38;Región Centro Sur
Tolima;73;Melgar;73449;202,160428;37191;34;Región Centro Sur
Tolima;73;Murillo;73461;423,9321767;4129;54;Región Centro Sur
Tolima;73;Natagaima;73483;859,8300248;14722;50;Región Centro Sur
Tolima;73;Ortega;73504;953,8043246;34453;47;Región Centro Sur
Tolima;73;Palocabildo;73520;65,01112946;9773;36;Región Centro Sur
Tolima;73;Piedras;73547;354,4253202;6737;53;Región Centro Sur
Tolima;73;Planadas;73555;1754,101831;25785;53;Región Centro Sur
Tolima;73;Prado;73563;423,0130028;8443;51;Región Centro Sur
Tolima;73;Purificacion;73585;402,2048078;23527;42;Región Centro Sur
Tolima;73;Rioblanco;73616;2046,233792;22660;54;Región Centro Sur
Tolima;73;Roncesvalles;73622;775,8495286;5467;58;Región Centro Sur
Tolima;73;Rovira;73624;739,4761953;21556;48;Región Centro Sur
Tolima;73;Saldaña;73671;193,2267806;14450;41;Región Centro Sur
Tolima;73;San Antonio;73675;383,4069699;12691;46;Región Centro Sur
Tolima;73;San Luis;73678;412,2262269;13481;44;Región Centro Sur
Tolima;73;Santa Isabel;73686;270,1866407;5710;49;Región Centro Sur
Tolima;73;Suarez;73770;190,0781867;3788;49;Región Centro Sur
Tolima;73;Valle De San Juan;73854;197,8464077;5353;47;Región Centro Sur
Tolima;73;Venadillo;73861;334,632757;12751;43;Región Centro Sur
Tolima;73;Villahermosa;73870;278,8499413;9216;45;Región Centro Sur
Tolima;73;Villarrica;73873;430,4630123;5021;54;Región Centro Sur
Valle Del Cauca;76;Cali;76001;563,0409197;2241491;10;Región Pacífico
Valle Del Cauca;76;Alcala;76020;62,35754539;14189;29;Región Pacífico
Valle Del Cauca;76;Andalucia;76036;110,4604179;22515;34;Región Pacífico
Valle Del Cauca;76;Ansermanuevo;76041;305,4511384;17348;41;Región Pacífico
Valle Del Cauca;76;Argelia;76054;90,79604368;5258;41;Región Pacífico
Valle Del Cauca;76;Bolivar;76100;743,5720725;15828;50;Región Pacífico
Valle Del Cauca;76;Buenaventura;76109;6292,410256;310194;44;Región Pacífico
Valle Del Cauca;76;Guadalajara De Buga;76111;825,8772487;128316;34;Región Pacífico
Valle Del Cauca;76;Bugalagrande;76113;396,7813234;24400;43;Región Pacífico
Valle Del Cauca;76;Caicedonia;76122;166,9836866;28609;33;Región Pacífico
Valle Del Cauca;76;Calima;76126;793,4979818;18171;51;Región Pacífico
Valle Del Cauca;76;Candelaria;76130;296,473035;93183;31;Región Pacífico
Valle Del Cauca;76;Cartago;76147;248,2239721;136596;25;Región Pacífico
Valle Del Cauca;76;Dagua;76233;916,3247957;48758;46;Región Pacífico
Valle Del Cauca;76;El aguila;76243;187,8131356;8696;42;Región Pacífico
Valle Del Cauca;76;El Cairo;76246;214,2033552;6637;45;Región Pacífico
Valle Del Cauca;76;El Cerrito;76248;441,8885829;56835;36;Región Pacífico
Valle Del Cauca;76;El Dovio;76250;235,4101174;8711;44;Región Pacífico
Valle Del Cauca;76;Florida;76275;401,5502114;57696;36;Región Pacífico
Valle Del Cauca;76;Ginebra;76306;268,7327231;22908;40;Región Pacífico
Valle Del Cauca;76;Guacari;76318;162,4990753;33405;32;Región Pacífico
Valle Del Cauca;76;Jamundi;76364;628,9643411;164159;36;Región Pacífico
Valle Del Cauca;76;La Cumbre;76377;255,4148942;16422;45;Región Pacífico
Valle Del Cauca;76;La Union;76400;120,874949;34244;30;Región Pacífico
Valle Del Cauca;76;La Victoria;76403;264,6977985;11981;42;Región Pacífico
Valle Del Cauca;76;Obando;76497;214,6770271;12140;40;Región Pacífico
Valle Del Cauca;76;Palmira;76520;1005,15344;352016;29;Región Pacífico
Valle Del Cauca;76;Pradera;76563;356,7310614;47918;35;Región Pacífico
Valle Del Cauca;76;Restrepo;76606;136,2320178;15295;37;Región Pacífico
Valle Del Cauca;76;Riofrio;76616;308,0877961;15483;42;Región Pacífico
Valle Del Cauca;76;Roldanillo;76622;235,7266515;36767;35;Región Pacífico
Valle Del Cauca;76;San Pedro;76670;202,1286046;17082;39;Región Pacífico
Valle Del Cauca;76;Sevilla;76736;537,1839928;41503;39;Región Pacífico
Valle Del Cauca;76;Toro;76823;175,7636534;14467;39;Región Pacífico
Valle Del Cauca;76;Trujillo;76828;307,6420937;19073;43;Región Pacífico
Valle Del Cauca;76;Tulua;76834;909,3589722;215978;32;Región Pacífico
Valle Del Cauca;76;Ulloa;76845;41,86087745;5412;35;Región Pacífico
Valle Del Cauca;76;Versalles;76863;200,5972596;7070;46;Región Pacífico
Valle Del Cauca;76;Vijes;76869;113,7739448;12817;39;Región Pacífico
Valle Del Cauca;76;Yotoco;76890;327,8005457;16117;43;Región Pacífico
Valle Del Cauca;76;Yumbo;76892;230,589699;108889;27;Región Pacífico
Valle Del Cauca;76;Zarzal;76895;367,9372673;42191;36;Región Pacífico
Arauca;81;Arauca;81001;5787,998752;91875;60;Región Llano
Arauca;81;Arauquita;81065;3046,788011;53407;59;Región Llano
Arauca;81;Cravo Norte;81220;5212,569096;4042;83;Región Llano
Arauca;81;Fortul;81300;1158,596103;19659;55;Región Llano
Arauca;81;Puerto Rondon;81591;2281,460252;4688;75;Región Llano
Arauca;81;Saravena;81736;945,136071;59697;48;Región Llano
Arauca;81;Tame;81794;5418,70889;46741;61;Región Llano
Casanare;85;Yopal;85001;2482,938635;173610;48;Región Llano
Casanare;85;Aguazul;85010;1442,507307;37513;53;Región Llano
Casanare;85;Chameza;85015;313,5325391;2571;63;Región Llano
Casanare;85;Hato Corozal;85125;5509,712459;12203;74;Región Llano
Casanare;85;La Salina;85136;199,8942773;1385;62;Región Llano
Casanare;85;Mani;85139;3754,548524;17359;69;Región Llano
Casanare;85;Monterrey;85162;779,172474;17797;54;Región Llano
Casanare;85;Nunchia;85225;1101,813203;8738;62;Región Llano
Casanare;85;Orocue;85230;4753,484118;12514;74;Región Llano
Casanare;85;Paz De Ariporo;85250;12115,04222;36861;73;Región Llano
Casanare;85;Pore;85263;780,4712035;12001;60;Región Llano
Casanare;85;Recetor;85279;181,226755;1718;56;Región Llano
Casanare;85;Sabanalarga;85300;400,9420583;3583;59;Región Llano
Casanare;85;Sacama;85315;312,236927;2073;64;Región Llano
Casanare;85;San Luis De Palenque;85325;2989,695297;8378;71;Región Llano
Casanare;85;Tamara;85400;1091,231261;6671;62;Región Llano
Casanare;85;Tauramena;85410;2381,673392;24445;61;Región Llano
Casanare;85;Trinidad;85430;2970,227695;13350;68;Región Llano
Casanare;85;Villanueva;85440;833,8894315;35793;50;Región Llano
Putumayo;86;Mocoa;86001;1304,63788;57716;52;Región Centro Sur
Putumayo;86;Colon;86219;64,27461837;5469;52;Región Centro Sur
Putumayo;86;Orito;86320;1939,390455;38244;54;Región Centro Sur
Putumayo;86;Puerto Asis;86568;2819,154805;66084;56;Región Centro Sur
Putumayo;86;Puerto Caicedo;86569;926,4659927;16033;57;Región Centro Sur
Putumayo;86;Puerto Guzman;86571;4576,591559;36052;66;Región Centro Sur
Putumayo;86;Puerto Leguizamo;86573;10906,87681;29001;77;Región Centro Sur
Putumayo;86;Sibundoy;86749;97,7346246;15217;39;Región Centro Sur
Putumayo;86;San Francisco;86755;407,356741;5585;56;Región Centro Sur
Putumayo;86;San Miguel;86757;379,7421327;19119;47;Región Centro Sur
Putumayo;86;Santiago;86760;341,9238196;7284;52;Región Centro Sur
Putumayo;86;Valle Del Guamuez;86865;815,1615625;34082;47;Región Centro Sur
Putumayo;86;Villagarzon;86885;1396,97213;23873;57;Región Centro Sur
Archipiélago De San Andrés. Providencia Y Santa Catalina;88;San Andres;88001;27,13979276;56358;23;Región Caribe
Archipiélago De San Andrés. Providencia Y Santa Catalina;88;Providencia;88564;22,28445843;6124;41;Región Caribe
Amazonas;91;Leticia;91001;6182,41656;48918;70;Región Centro Sur
Amazonas;91;El Encanto;91263;10897,54671;2077;89;Región Centro Sur
Amazonas;91;La Chorrera;91405;12726,86791;2947;92;Región Centro Sur
Amazonas;91;La Pedrera;91407;13668,21489;3882;93;Región Centro Sur
Amazonas;91;La Victoria;91430;1432,794978;652;85;Región Centro Sur
Amazonas;91;Miriti - Parana;91460;16867,53254;1860;100;Región Centro Sur
Amazonas;91;Puerto Alegria;91530;8494,182494;759;96;Región Centro Sur
Amazonas;91;Puerto Arica;91536;13791,32699;1027;100;Región Centro Sur
Amazonas;91;Puerto Nariño;91540;1509,204302;9997;72;Región Centro Sur
Amazonas;91;Puerto Santander;91669;14731,0885;1765;96;Región Centro Sur
Amazonas;91;Tarapaca;91798;9195,877935;3869;90;Región Centro Sur
Guainía;94;Inirida;94001;15970,19859;32673;81;Región Llano
Guainía;94;Barrancominas;94343;14395,67755;8042;87;Región Llano
Guainía;94;Mapiripana;94663;;1048;84;Región Llano
Guainía;94;San Felipe;94883;2926,365121;1706;89;Región Llano
Guainía;94;Puerto Colombia;94884;15700,71281;1934;93;Región Llano
Guainía;94;La Guadalupe;94885;1178,870686;288;96;Región Llano
Guainía;94;Cacahual;94886;2335,324705;886;85;Región Llano
Guainía;94;Pana Pana;94887;10227,14678;1959;93;Región Llano
Guainía;94;Morichal;94888;8555,058239;937;100;Región Llano
Guaviare;95;San Jose Del Guaviare;95001;16768,51512;54333;70;Región Llano
Guaviare;95;Calamar;95015;13556,41522;9801;81;Región Llano
Guaviare;95;El Retorno;95025;12442,22577;13684;77;Región Llano
Guaviare;95;Miraflores;95200;12808,07706;6898;81;Región Llano
Vaupés;97;Mitu;97001;16215,73726;31302;77;Región Llano
Vaupés;97;Caruru;97161;6368,486418;3056;85;Región Llano
Vaupés;97;Pacoa;97511;13993,25057;4229;91;Región Llano
Vaupés;97;Taraira;97666;6510,246561;2318;97;Región Llano
Vaupés;97;Papunahua;97777;5551,153548;749;95;Región Llano
Vaupés;97;Yavarate;97889;4660,40565;1067;92;Región Llano
Vichada;99;Puerto Carreño;99001;12204,9514;20474;81;Región Llano
Vichada;99;La Primavera;99524;18569,33766;9799;85;Región Llano
Vichada;99;Santa Rosalia;99624;3691,869191;4130;81;Región Llano
Vichada;99;Cumaribo;99773;65597,21235;76196;87;Región Llano
